,active,age,birth_city,birth_country,birth_date,birth_state,college,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,full_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,last_name,news_updated,number,player_id,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,team,weight,yahoo_id,years_exp
5935,True,23,,,1996-08-03,,Oregon,,,3122692,20827,"['LB', 'DL']",Jalen,Jalen Jelks, 00-0035314,#JalenJelks-NFL-DAL-74,"6'5""",,Foot,Jelks will spend an undetermined length of time on injured reserve due to a left foot sprain.,2019-09-01,Out,Jelks,1567786221029,74,5935,DE,,,13807,,jalen,jalenjelks,jelks,976,nfl,38bf12bf-5a77-4b2a-9d2a-e63008fe8be1,,Active,DAL,256,32073,0
1816,True,28,,,1990-12-27,,Baylor,2,LG,16825,16001,['OL'],Cyril,Cyril Richardson,,#CyrilRichardson-NFL-FA-73,"6'5""",,,,,Out,Richardson,,73,1816,G,,,9267,,cyril,cyrilrichardson,richardson,9999999,nfl,9d63314e-bd79-422a-8b98-929fe82acd48,,Inactive,,329,27681,5
3883,True,26,,,1992-10-21,,North Carolina,6,RB,2577106,18705,['RB'],Romar,Romar Morris,,#RomarMorris-NFL-FA-30,"5'10""",,,,,Out,Morris,,30,3883,RB,,,11205,,romar,romarmorris,morris,9999999,nfl,03ce79bb-bcad-457e-b7a8-3c1f0b2de252,605757,Inactive,,185,30016,3
2158,False,27,,,1990-11-10,,Ohio,,,17062,16504,['WR'],Donte,Donte Foster,,#DonteFoster-NFL-FA-85,"6'1""",,,,,,Foster,,85,2158,WR,,,9734,,donte,dontefoster,foster,9999999,nfl,c2d11625-628a-4616-acd6-02ea8c5e13da,560723,Inactive,,188,27897,1
3229,True,26,,,1993-11-29,,Alabama,,,2979849,17990,['DB'],Cyrus,Cyrus Jones,00-0032390,#CyrusJones-NFL-DEN-39,"5'10""",,Heart,Jones has been placed on the Injured Reserve/Non-Football Illness list as he is recovering from open-heart surgery related to an anomalous coronary artery.,2019-12-13,PUP,Jones,1576251902066,39,3229,CB,,,11075,11413,cyrus,cyrusjones,jones,1568,nfl,342fe758-e8d0-4baf-af71-1fa568197837,,Non Football Injury,DEN,197,29294,3
1356,True,29,,,1990-03-05,,Oregon,3,LDE,15800,14875,['DL'],Dion,Dion Jordan,00-0030555,#DionJordan-NFL-OAK-95,"6'6""",,,,,,Jordan,1573601756352,95,1356,DE,,,8658,8384,dion,dionjordan,jordan,9999999,nfl,94ee954f-baf6-489c-b50f-3b60b2506f33,459199,Active,OAK,248,26626,6
3215,True,26,,,1993-07-04,,Baylor,,,2978935,17976,['DB'],Xavien,Xavien Howard,00-0033050,#XavienHoward-NFL-MIA-25,"6'0""",,Knee,Howard is on injured reserve with a knee injury.,2019-10-29,IR,Howard,1576773906793,25,3215,CB,,,11061,11338,xavien,xavienhoward,howard,1560,nfl,e6bcb4f1-c2c8-4dd9-b826-af01182875f2,,Injured Reserve,MIA,201,29272,3
1162,False,27,,,1990-09-18,,Virginia Tech,,,14983,14233,['DB'],Jayron,Jayron Hosley,,#JayronHosley-NFL-FA-28,"5'10""",,,,,,Hosley,,28,1162,CB,,,8173,,jayron,jayronhosley,hosley,9999999,nfl,9875ed64-766b-481e-bba2-3f085d4bac24,,Inactive,,178,25804,4
587,True,32,,,1987-02-26,,UCLA,3,TE,13726,11345,['TE'],Logan,Logan Paulsen,00-0027215,#LoganPaulsen-NFL-FA-82,"6'5""",,,,,,Paulsen,1571785222141,82,587,TE,,,6871,6368,logan,loganpaulsen,paulsen,458,nfl,518c96c5-65bb-4559-8074-9cdb2ca32f99,300115,Inactive,,264,24608,9
5670,True,24,,,1995-01-27,,None,5,TE,3060410,20383,"['TE', 'LB']",Nick,Nick Deluca,00-0034655,#NickDeluca-NFL-FA-58,"6'3""",,,,,,Deluca,1564784114779,58,5670,TE,,,12793,,nick,nickdeluca,deluca,9999999,nfl,d9625727-d02c-45c9-ac7c-eeb0a910a970,748317,Inactive,,251,31614,1
4621,True,25,,,1993-10-06,,Texas,6,TE,2971695,19513,['TE'],Caleb,Caleb Bluiett,,#CalebBluiett-NFL-FA-85,"6'3""",,,,,Out,Bluiett,,85,4621,TE,,,12046,,caleb,calebbluiett,bluiett,9999999,nfl,e64f9640-966b-48e7-93b5-c02c8425830d,691333,Inactive,,257,30395,2
2281,True,28,,,1991-05-04,,Middle Tennessee State,,,16822,16697,['DL'],Jimmy,Jimmy Staten,,#JimmyStaten-NFL-FA-69,"6'4""",,,,,IR,Staten,,69,2281,DT,,,9767,,jimmy,jimmystaten,staten,9999999,nfl,537da76a-5a6a-4b9b-9861-bb1eaecca670,,Injured Reserve,,300,27700,5
3637,True,26,,,1993-04-24,,Wyoming,,,2576040,18426,['DL'],Eddie,Eddie Yarbrough,00-0032480,#EddieYarbrough-NFL-BUF-54,"6'2""",,,,,,Yarbrough,1554914135533,54,3637,DE,,,11432,,eddie,eddieyarbrough,yarbrough,839,nfl,fdc01035-18e4-4928-808f-26ee414948d4,592445,Practice Squad,BUF,253,29636,3
6522,True,,,,,,Wagner,,,3118131,21372,['QB'],T.J.,T.J. Linta,,#TJLinta-NFL-FA-9,"6'4""",,Ankle,,2019-05-28,Questionable,Linta,1569027932836,9,6522,QB,,,14183,,tj,tjlinta,linta,9999999,nfl,4e2bc518-b039-4341-be4e-8385fa1265c8,831943,Inactive,,230,32363,0
5759,True,25,,,1994-12-05,,Kent State,,,3052527,20665,['DB'],Nate,Nate Holley,00-0034802,#NateHolley-NFL-FA-25,"5'11""",,,,,,Holley,,25,5759,DB,,,,,nate,nateholley,holley,9999999,nfl,f8f7c003-1c6d-4715-bef7-5238bdb600dd,,Inactive,,208,31754,1
495,True,34,,,1985-11-13,,Texas A&M,2,RDE,12762,9994,['DL'],Michael,Michael Bennett,00-0026618,#MichaelBennett-NFL-DAL-79,"6'3""",,,,,Questionable,Bennett,1576440619961,79,495,DE,,,6381,5530,michael,michaelbennett,bennett,1164,nfl,485369eb-3586-4aa2-9628-77d954f23da3,284055,Active,DAL,274,9568,10
505,False,31,,,1987-06-19,,Arkansas State,,,13266,10935,['DL'],Alex,Alex Carrington,,#AlexCarrington-NFL-FA-61,"6'5""",,,,,,Carrington,,61,505,DT,,,6580,,alex,alexcarrington,carrington,9999999,nfl,f34a5499-7aed-47e9-bcde-793f008ed0d4,,Inactive,,285,24047,5
4618,True,24,,,1995-08-28,,San Diego State,,,3047516,19510,['DB'],Malik,Malik Smith,,#MalikSmith-NFL-FA-36,"6'0""",,,,,IR,Smith,,36,4618,SS,,,,,malik,maliksmith,smith,9999999,nfl,211e0cb2-dafd-4adf-8aae-6ad44c605f42,,Injured Reserve,,183,30796,2
3401,True,27,,,1992-12-22,,Temple,2,RILB,2976249,18162,['LB'],Tyler,Tyler Matakevich,00-0032366,#TylerMatakevich-NFL-PIT-44,"6'0""",,,,,,Matakevich,1566156313961,44,3401,ILB,,,11129,,tyler,tylermatakevich,matakevich,1471,nfl,b217c699-2eb4-4c60-9d7f-2df8e4232009,,Active,PIT,238,29480,3
3332,True,26,,,1993-05-23,,Nebraska,5,RB,2974317,18093,['RB'],Andy,Andy Janovich,00-0032956,#AndyJanovich-NFL-DEN-32,"6'1""",,Elbow,Janovich has been sent to the injured reserve list due to a dislocated right elbow.,2019-11-19,Out,Janovich,1574192449899,32,3332,FB,,,11068,,andy,andyjanovich,janovich,452,nfl,2c35ed5f-7317-4776-8ee7-0438e0286508,651653,Active,DEN,230,29410,3
1480,True,28,,,1991-03-13,,Alabama,1,RG,15792,15077,['OL'],DJ,DJ Fluker,00-0030505,#DJFluker-NFL-SEA-78,"6'5""",,,,,,Fluker,1573350357924,78,1480,G,,,8729,8332,dj,djfluker,fluker,9999999,nfl,a3855ea8-e71c-4028-86fb-5a1abbd94488,,Active,SEA,339,26634,6
5096,True,23,,,1996-10-15,,None,3,LWR,3728262,19961,['WR'],Ray-Ray,Ray-Ray McCloud,00-0034407,#RayRayMcCloud-NFL-BUF-14,"5'9""",,,,,,McCloud,1571327459647,14,5096,WR,,,12570,,rayray,rayraymccloud,mccloud,429,nfl,f7ff7599-a175-4a0c-b887-3ae9e596fc64,867759,Practice Squad,BUF,190,31157,1
2429,True,25,,,1994-08-03,,LSU,,,2976541,16885,['LB'],Kwon,Kwon Alexander,00-0032109,#KwonAlexander-NFL-SF-56,"6'1""",,Pectoral,Alexander has a torn pectoral muscle and is on the injured reserve list.,2019-11-05,IR,Alexander,1576618222916,56,2429,OLB,,,10360,10510,kwon,kwonalexander,alexander,1058,nfl,fd3bd475-4327-4ba7-8540-ab6cc8ecf12f,,Injured Reserve,SF,227,28512,4
3847,False,31,,,1987-12-28,,BYU,3,MLB,,18667,['LB'],Uani',Uani' Unga,,#UaniUnga-NFL-FA-47,"6'1""",,,,,,Unga,,47,3847,ILB,,,,,uani,uaniunga,unga,9999999,nfl,,,Inactive,,231,,2
4310,True,23,,,1995-09-07,,Pittsburgh,,,3045143,19159,['DB'],Terrish,Terrish Webb,,#TerrishWebb-NFL-FA-39,"5'11""",,,,,Out,Webb,,39,4310,FS,,,,,terrish,terrishwebb,webb,9999999,nfl,ff9dcda5-fef7-47ee-8b4c-add567c689ce,,Inactive,,195,30392,2
5231,True,24,,,1995-05-30,,None,,,3047912,20152,['TE'],Cole,Cole Hunt,00-0034549,#ColeHunt-NFL-FA-81,"6'6""",,,,,,Hunt,1567196755092,81,5231,TE,,,13052,,cole,colehunt,hunt,9999999,nfl,8e73bb69-7907-4220-a09d-d97efc006606,746513,Inactive,,255,31680,1
1037,True,29,,,1990-03-12,,Alabama,1,LB,14933,13748,['LB'],Dont'a,Dont'a Hightower,00-0029669,#DontaHightower-NFL-NE-54,"6'2""",,,,,,Hightower,1575426359532,54,1037,LB,,,8201,7464,donta,dontahightower,hightower,1663,nfl,e7a18744-0608-4118-888f-f51de5645ce9,,Active,NE,262,25735,7
1934,True,27,,,1992-05-31,,Central Florida,2,LT,17211,16173,['OL'],Justin,Justin McCray,00-0030792,#JustinMcCray-NFL-CLE-67,"6'3""",,,,,,McCray,1575291318264,67,1934,OT,,,10096,,justin,justinmccray,mccray,9999999,nfl,ca2ced2e-dc69-403b-8675-b92b7a0b3a75,,Active,CLE,310,27948,5
1642,True,28,,,1991-07-31,,Stanford,2,TE,15980,15378,['TE'],Levine,Levine Toilolo,00-0030443,#LevineToilolo-NFL-SF-83,"6'8""",,,,,,Toilolo,1574640933451,83,1642,TE,,,8789,,levine,levinetoilolo,toilolo,485,nfl,67d56171-7522-430c-b7d9-8f7e2b6624d3,503205,Active,SF,260,26756,6
267,True,36,,,1983-09-22,,Northwestern,,,9796,6688,['OL'],Zach,Zach Strief,,#ZachStrief-NFL-FA-64,"6'8""",,,,,IR,Strief,1520896802173,64,267,OT,,,5010,4001,zach,zachstrief,strief,9999999,nfl,31e05e3b-3d84-4075-918b-41f676a74868,,Injured Reserve,,320,7959,13
5365,True,24,,,1995-04-11,,Penn State,2,FS,3116152,19955,['DB'],Troy,Troy Apke,00-0034334,#TroyApke-NFL-WAS-30,"6'1""",,,,,,Apke,1562874619561,30,5365,FS,,,12914,,troy,troyapke,apke,1434,nfl,d187953e-102f-4f78-b840-79fb385fa15a,,Active,WAS,200,31079,1
2507,True,27,,,1992-12-20,,Oklahoma,,,2577467,16966,['RB'],Aaron,Aaron Ripkowski,00-0031612,#AaronRipkowski-NFL-FA-22,"6'1""",,,,,,Ripkowski,1556984439751,22,2507,FB,,,10205,,aaron,aaronripkowski,ripkowski,9999999,nfl,b936b29c-59ab-42ba-996a-00131b4b8580,605277,Inactive,,255,28594,4
6158,True,22,,,1997-02-14,,Elon,3,RT,3120502,20969,['OL'],Olisaemeka,Olisaemeka Udoh, 00-0034994,#OlisaemekaUdoh-NFL-MIN-74,"6'5""",,,,,,Udoh,,74,6158,OT,,,13645,,olisaemeka,olisaemekaudoh,udoh,9999999,nfl,8afd3fea-20d7-4a2d-9ce4-e610f7961e3e,,Active,MIN,323,32025,0
4381,True,29,,,1990-08-23,,BYU,2,QB,2468609,19238,['QB'],Taysom,Taysom Hill,00-0033357,#TaysomHill-NFL-NO-7,"6'2""",,,,,,Hill,1577069703741,7,4381,QB,,,12063,12729,taysom,taysomhill,hill,395,nfl,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,503184,Active,NO,235,30614,2
3767,True,27,,,1992-05-12,,UTEP,5,TE,3915883,18579,['TE'],Cedrick,Cedrick Lang,00-0032646,#CedrickLang-NFL-IND-68,"6'7""",,,,,,Lang,1567284906477,68,3767,TE,,,11741,,cedrick,cedricklang,lang,9999999,nfl,f5664cdc-9ce6-4533-b55c-89d3bafa7012,870793,Practice Squad,IND,269,29850,3
4619,True,26,,,1993-10-29,,West Alabama,3,RCB,2973647,19511,['DB'],Dee,Dee Virgin,00-0033779,#DeeVirgin-NFL-DET-30,"5'10""",,,,,,Virgin,1545514528907,30,4619,CB,,,12409,,dee,deevirgin,virgin,9999999,nfl,b4464e0d-acbf-4a69-9450-ca7d59e8dff9,,Active,DET,181,30794,2
6647,True,24,,,1995-12-15,,Mississippi,3,FS,3128745,21538,['DB'],C.J.,C.J. Moore, 00-0035327,#CJMoore-NFL-DET-49,"5'11""",,,,,,Moore,1569169843524,49,6647,FS,,,14209,,cj,cjmoore,moore,9999999,nfl,,,Active,DET,197,32454,0
3085,False,,,,,,,,,,17835,,Ryan,Ryan Grigson,,#RyanGrigson-NFL-FA-0,,,,,,,Grigson,,0,3085,,,,,9501,ryan,ryangrigson,grigson,9999999,nfl,,,Inactive,,,,0
4496,True,25,,,1994-05-28,,Oklahoma State,,,3046342,19366,['DB'],Jordan,Jordan Sterns,00-0033486,#JordanSterns-NFL-FA-46,"5'11""",,,,,,Sterns,1534631412278,46,4496,FS,,,12334,,jordan,jordansterns,sterns,9999999,nfl,f18e87b1-2548-4bdd-8b30-25fc04c9788a,,Inactive,,196,30687,2
6086,True,21,,,1998-03-06,,San Diego State,,,4036833,20927,['OL'],Tyler,Tyler Roemer,,#TylerRoemer-NFL-FA-76,"6'6""",,,,,,Roemer,,76,6086,OT,,,13882,,tyler,tylerroemer,roemer,9999999,nfl,8e57530b-1a1c-48d0-a6df-9fb2fa75f581,,Inactive,,312,32349,0
671,False,32,,,1984-10-27,,Notre Dame,,,,11838,['QB'],Brady,Brady Quinn,,#BradyQuinn-NFL-FA-7,"6'4""",,,,,,Quinn,,7,671,QB,,,,,brady,bradyquinn,quinn,9999999,nfl,37554760-5609-4cc2-8de2-379f2ba528b3,,Inactive,,235,,7
4938,True,22,,,1995-10-14,,Texas A&M,,,,19606,['WR'],Speedy,Speedy Noil,,#SpeedyNoil-NFL-SEA-0,"5'11""",,,,,,Noil,,0,4938,WR,,,11701,12931,speedy,speedynoil,noil,9999999,nfl,257c2ef8-cd08-4bab-b0bf-68e1957420de,822349,Active,SEA,199,30854,1
4810,True,25,,,1993-12-11,,San Diego State,3,LT,2976120,19247,['OL'],Kwayde,Kwayde Miller,,#KwaydeMiller-NFL-FA-63,"6'7""",,,,,,Miller,,63,4810,OT,,,,,kwayde,kwaydemiller,miller,9999999,nfl,e2610400-52c1-4894-85a2-26437b5d9367,,Inactive,,295,30668,2
6387,True,23,,,1996-01-27,,Eastern Washington,2,SWR,3119317,21295,['WR'],Nsimba,Nsimba Webster, 00-0035621,#NsimbaWebster-NFL-LAR-14,"5'10""",,,,,,Webster,1576991457616,14,6387,WR,,,14012,,nsimba,nsimbawebster,webster,2010,nfl,bbc981ff-556b-4346-abea-f6efc0f94001,828656,Active,LAR,180,32137,0
766,True,31,,,1988-01-01,,Colorado,,,13559,12522,['LS'],Justin,Justin Drescher,,#JustinDrescher-NFL-FA-49,"6'1""",,,,,,Drescher,1513047602170,49,766,LS,,,8555,,justin,justindrescher,drescher,9999999,nfl,3a65f3fc-8765-456d-b530-5732653b9f71,,Inactive,,230,24264,9
5918,True,23,,,1996-09-12,,Oklahoma,5,RB,3705353,20741,['RB'],Rodney,Rodney Anderson, 00-0035299,#RodneyAnderson-NFL-CIN-33,"6'0""",,Knee,Anderson has wound up on the injured reserve list with a torn right ACL.,2019-09-01,IR,Anderson,1567282805008,33,5918,RB,,,13637,14180,rodney,rodneyanderson,anderson,286,nfl,f3c3c5ba-2788-4708-bbc5-4ea525d06a81,865896,Injured Reserve,CIN,224,32043,0
3154,True,29,,,1990-02-25,,Western Michigan,3,ROLB,16573,17910,['LB'],Freddie,Freddie Bishop,00-0030396,#FreddieBishop-NFL-FA-49,"6'3""",,,,,,Bishop,1532460601748,49,3154,OLB,,,10862,,freddie,freddiebishop,bishop,9999999,nfl,366703df-ee7c-4f00-b6a4-ae475956f039,,Inactive,,251,900007,6
6014,True,22,,,1997-02-17,,South Carolina,2,CB,3924364,20754,['DB'],Rashad,Rashad Fenton, 00-0035147,#RashadFenton-NFL-KC-27,"5'11""",,Hamstring,"Fenton has sat out the past three games with a hamstring injury, and it is unclear if he will return Week 17 versus the Chargers.",2019-12-22,Out,Fenton,1576795509040,27,6014,CB,,,13703,,rashad,rashadfenton,fenton,1339,nfl,a76eb878-71ee-418e-a46f-b35f6950aa95,,Active,KC,190,32033,0
2940,True,25,,,1994-11-30,,North Carolina A&T,3,LWR,3039722,17411,['WR'],Desmond,Desmond Lawrence,,#DesmondLawrence-NFL-FA-46,"6'0""",,,,,,Lawrence,1523056801513,46,2940,WR,,,12351,,desmond,desmondlawrence,lawrence,9999999,nfl,27af2ee9-be1e-4aac-a59b-f8dcfe243211,557416,Inactive,,180,30771,2
1581,False,28,,,1990-07-25,,Iowa State,2,LG,15892,15232,['OL'],Carter,Carter Bykowski,,#CarterBykowski-NFL-FA-61,"6'7""",,,,,,Bykowski,,61,1581,G,,,10019,,carter,carterbykowski,bykowski,9999999,nfl,c41d780f-c5e9-4593-8091-aa102dfa9c2e,,Inactive,,306,26869,3
2202,True,27,,,1992-06-15,,Louisiana-Monroe,,,17165,16574,['WR'],Je'Ron,Je'Ron Hamm,00-0030805,#JeRonHamm-NFL-FA-48,"6'3""",,,,,,Hamm,1544148015550,48,2202,WR,,,9901,,jeron,jeronhamm,hamm,9999999,nfl,caca998b-2475-4ec4-85fa-42ff312c9c5e,544242,Inactive,,233,27926,5
413,False,33,,,1984-04-23,,BYU,,,12839,8921,['OL'],Dallas,Dallas Reynolds,,#DallasReynolds-NFL-FA-61,"6'4""",,,,,,Reynolds,,61,413,C,,,6964,,dallas,dallasreynolds,reynolds,9999999,nfl,ee896de9-1d51-46d7-b059-0bf81659b5ad,,Inactive,,314,9715,4
4753,True,25,,,1994-08-28,,None,,,2976213,19672,['OL'],Michael,Michael Dunn,00-0033995,#MichaelDunn-NFL-FA-70,"6'5""",,,,,,Dunn,1519341301275,70,4753,G,,,12290,,michael,michaeldunn,dunn,9999999,nfl,c5ae93f5-f293-4e9f-89a0-6d8bda64ee1e,,Inactive,,300,30902,2
6389,True,24,,,1995-12-22,,Texas State,6,TE,3122421,21297,['TE'],Keenan,Keenan Brown, 00-0035605,#KeenanBrown-NFL-FA-84,"6'2""",,,,,,Brown,1571531727711,84,6389,TE,,,13437,,keenan,keenanbrown,brown,9999999,nfl,d7e8585f-8213-4810-81d5-8005ecf55e5e,1165728,Inactive,,250,32128,0
1665,False,28,,,1990-02-20,,North Carolina State,,,16447,15447,['WR'],Tobais,Tobais Palmer,,#TobaisPalmer-NFL-FA-8,"5'11""",,,,,,Palmer,,8,1665,WR,,,9026,,tobais,tobaispalmer,palmer,9999999,nfl,a9583b7a-4de8-42e9-8ad1-6c97f8475095,,Inactive,,178,26972,1
2016,True,28,,,1991-09-23,,Tennessee,1,RG,16923,16295,['OL'],Zach,Zach Fulton,00-0030997,#ZachFulton-NFL-HOU-73,"6'5""",,,,,,Fulton,1570071920701,73,2016,G,,,9451,9618,zach,zachfulton,fulton,9999999,nfl,5408024f-0014-4abe-9d27-4467d802d50a,,Active,HOU,316,27721,5
5767,True,23,,,1996-11-07,,Virginia Tech,,,3871875,20674,['DB'],Adonis,Adonis Alexander,00-0034840,#AdonisAlexander-NFL-LAR-36,"6'3""",,,,,,Alexander,1567540821573,36,5767,CB,,,13354,13879,adonis,adonisalexander,alexander,803,nfl,ff214afc-4e6a-48c1-986e-d52271c6ad8e,868023,Practice Squad,LAR,197,31762,1
2093,True,29,,,1990-12-19,,Tulane,2,SWR,16845,16411,['WR'],Ryan,Ryan Grant,00-0031068,#RyanGrant-NFL-GB-11,"6'0""",,Illness,"Grant has been held out of the last two games due to an illness, and he will not be healthy enough for Monday's tilt versus the Vikings.",2019-12-23,Out,Grant,1572217533537,11,2093,WR,,,9462,9666,ryan,ryangrant,grant,238,nfl,cc9df25a-bb22-4737-83df-ff01d3fd7695,497786,Active,GB,199,27670,5
1499,True,29,,,1990-06-27,,Georgia,2,FS,15912,15099,['DB'],Bacarri,Bacarri Rambo,,#BacarriRambo-NFL-FA-30,"6'0""",,,,,Out,Rambo,1531278901498,30,1499,FS,,,8687,,bacarri,bacarrirambo,rambo,9999999,nfl,81c637e8-8f81-4455-887c-9763f1d18b15,465715,Inactive,,211,26814,6
824,True,31,,,1988-07-21,,Central Florida,2,RT,13999,12824,['OL'],Jah,Jah Reid,,#JahReid-NFL-FA-75,"6'7""",,,,,,Reid,1507679642790,75,824,OT,,,7557,6625,jah,jahreid,reid,9999999,nfl,a135ab63-8b05-48b0-b0df-98b67c27e10d,,Inactive,,340,24872,8
3558,True,25,,,1994-07-03,,Mississippi State,1,NT,3044859,18331,['DL'],Chris,Chris Jones,00-0032762,#ChrisJones-NFL-KC-95,"6'6""",,,,,,Jones,1576625755352,95,3558,NT,,,11074,11221,chris,chrisjones,jones,1565,nfl,ef7b5ce8-a929-46be-b9f3-328752c6d125,,Active,KC,310,29271,3
1625,True,29,,,1990-09-10,,Purdue,,,16080,15316,['DB'],Josh,Josh Johnson,,#JoshJohnson-NFL-FA-29,"5'9""",,,,,IR,Johnson,,29,1625,CB,,,8882,,josh,joshjohnson,johnson,9999999,nfl,c3fa89c7-6f21-42f4-8703-32de7e41f376,505754,Injured Reserve,,199,26927,6
6299,True,23,,,1996-04-20,,Valdosta State,,,4408864,21121,['DB'],Stephen,Stephen Denmark, 00-0035598,#StephenDenmark-NFL-CHI-37,"6'3""",,,,,,Denmark,1567546521452,37,6299,CB,,,13966,,stephen,stephendenmark,denmark,1384,nfl,44750689-c0ca-4d26-86eb-ed40882f00f6,1165637,Practice Squad,CHI,220,32070,0
22,False,33,,,1984-11-03,,Michigan,,,10490,711,['LB'],Lamarr,Lamarr Woodley,,#LamarrWoodley-NFL-FA-52,"6'1""",,,,,,Woodley,,52,22,OLB,,,5317,,lamarr,lamarrwoodley,woodley,9999999,nfl,d9f95cb5-2563-4119-91c5-841b0f2d4bb8,,Inactive,,265,8300,9
3861,False,24,,,1993-10-12,,Colorado State-Pueblo,,,3059552,18682,['WR'],Kieren,Kieren Duncan,,#KierenDuncan-NFL-FA-85,"5'11""",,,,,,Duncan,,85,3861,WR,,,11275,,kieren,kierenduncan,duncan,9999999,nfl,,755964,Inactive,,170,29987,0
1717,False,28,,,1989-12-06,,Oklahoma,2,NT,16441,15639,['DL'],Casey,Casey Walker,,#CaseyWalker-NFL-FA-69,"6'1""",,,,,,Walker,,69,1717,NT,,,9931,,casey,caseywalker,walker,9999999,nfl,a0708495-9af6-42b6-b391-71520c71ac3c,,Inactive,,336,27100,2
2183,True,28,,,1991-09-03,,San Jose State,,,16872,16551,['DB'],Bene',Bene' Benwikere,00-0031262,#BeneBenwikere-NFL-FA-46,"5'11""",,,,,,Benwikere,1566924307091,46,2183,CB,,,9618,9579,bene,benebenwikere,benwikere,1873,nfl,4c0a966e-797d-4e60-8ba9-a67b5749ec5f,558950,Inactive,,195,27676,5
3359,True,27,,,1992-09-29,,Virginia Tech,,,3929954,18120,['LB'],Dadi,Dadi Nicolas,00-0032796,#DadiNicolas-NFL-FA-50,"6'3""",,,,,,Nicolas,1569363042290,50,3359,OLB,,,11147,,dadi,dadinicolas,nicolas,9999999,nfl,36c85a2b-ce62-43b4-b6ec-0497323da1a1,601611,Inactive,,235,29437,3
206,False,34,,,1984-11-26,,Texas A&M,2,C,11341,5267,['OL'],Cody,Cody Wallace,,#CodyWallace-NFL-FA-72,"6'4""",,,,,,Wallace,,72,206,C,,,7305,,cody,codywallace,wallace,9999999,nfl,adeb92c4-bbf2-4cfa-8c76-55b1d30d1c1b,,Inactive,,300,8884,7
6660,True,23,,,1996-06-17,,Notre Dame,,,3129292,21570,['DL'],Jonathan,Jonathan Bonner, 00-0035565,#JonathanBonner-NFL-MIA-75,"6'4""",,,,,,Bonner,,75,6660,DE,,,14301,,jonathan,jonathanbonner,bonner,1928,nfl,bf4a641d-bdf6-4e62-bbe1-a74a956226ea,,Practice Squad,MIA,240,32592,0
2995,False,29,,,1988-09-28,,Texas,3,RG,,17521,['OL'],Michael,Michael Huey,,#MichaelHuey-NFL-FA-74,"6'5""",,,,,,Huey,,74,2995,G,,,10790,,michael,michaelhuey,huey,9999999,nfl,5210eb1c-b045-45b8-9549-8dc825c822a8,,Inactive,,310,25097,1
5895,True,22,,,1997-02-08,,Boston College,2,RG,3672833,20857,['OL'],Chris,Chris Lindstrom, 00-0035630,#ChrisLindstrom-NFL-ATL-63,"6'4""",,,,,,Lindstrom,1575660621001,63,5895,G,,,13808,14088,chris,chrislindstrom,lindstrom,9999999,nfl,e02c98ff-b5d8-4647-a4ed-bba595ae9e5a,,Active,ATL,308,31846,0
2360,True,25,,,1994-04-12,,Minnesota,3,TE,2970726,16816,['TE'],Maxx,Maxx Williams,00-0031558,#MaxxWilliams-NFL-ARI-87,"6'4""",,,,,,Williams,1577138158266,87,2360,TE,,,10128,10298,maxx,maxxwilliams,williams,448,nfl,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,651658,Active,ARI,249,28443,4
2151,True,27,,,1992-03-18,,UCLA,1,SLB,16711,16496,['LB'],Anthony,Anthony Barr,00-0031256,#AnthonyBarr-NFL-MIN-55,"6'5""",,,,,,Barr,1576629055932,55,2151,OLB,,,9247,9432,anthony,anthonybarr,barr,890,nfl,23616a22-8266-4b0c-b0b9-5f8187178168,,Active,MIN,255,27537,5
1208,True,30,,,1989-06-05,,Appalachian State,6,SWR,14914,14424,['WR'],Brian,Brian Quick,00-0029640,#BrianQuick-NFL-FA-83,"6'3""",,,,,,Quick,1567272904930,83,1208,WR,,,8095,7477,brian,brianquick,quick,484,nfl,f8ca735c-2779-4d0c-914e-e58e11c2356d,390159,Inactive,,220,25743,7
1783,False,27,,,1990-08-08,,Wisconsin,,,,15902,['DB'],Devin,Devin Smith,,#DevinSmith-NFL-FA-30,"5'10""",,,,,,Smith,,30,1783,CB,,,,,devin,devinsmith,smith,9999999,nfl,8c7256df-09f7-4a3c-909c-8ead24d32a2c,,Inactive,,187,,1
6173,True,27,,,1992-03-02,,Utah,,,4035685,20996,['P'],Mitch,Mitch Wishnowsky, 00-0034941,#MitchWishnowsky-NFL-SF-6,"6'2""",,,,,,Wishnowsky,,6,6173,P,,,13816,,mitch,mitchwishnowsky,wishnowsky,9999999,nfl,e8e8a5fe-00d1-4ffc-9401-9e5cb254afea,,Active,SF,219,31942,0
693,False,42,,,1977-03-22,,Colorado State,,,,12098,['LB'],Joey,Joey Porter,,#JoeyPorter-NFL-FA-55,"6'3""",,,,,,Porter,,55,693,LB,,,,653,joey,joeyporter,porter,9999999,nfl,,,Inactive,,248,,0
